account,permitID,agencyID,permitStatus,desc,permitType,issueDate,year,siteNo,siteStreet,siteSuffix,streetAddress,fullAddress
3.72E+11,1206991,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/2/2009,2010,3120,SAMPSON,ST,3120 SAMPSON ST,"3120 SAMPSON ST, Houston, Texas"
3.72E+11,1310269,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/29/2012,2013,3430,ROSALIE,ST,3430 ROSALIE ST,"3430 ROSALIE ST, Houston, Texas"
3.72E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,11/18/2003,2005,3424,ROSALIE,NA,3424 ROSALIE NA,"3424 ROSALIE NA, Houston, Texas"
3.72E+11,1123208,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,12/13/2007,2009,3422,ROSALIE,ST,3422 ROSALIE ST,"3422 ROSALIE ST, Houston, Texas"
3.72E+11,1303474,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/21/2012,2013,3119,SAMPSON,ST,3119 SAMPSON ST,"3119 SAMPSON ST, Houston, Texas"
3.72E+11,1321557,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/29/2012,2013,3411,BEULAH,ST,3411 BEULAH ST,"3411 BEULAH ST, Houston, Texas"
3.72E+11,1282996,CITY OF HOUSTON,Complete,DEMO,Residential Demolition,9/12/2011,2013,3333,ROSALIE,ST,3333 ROSALIE ST,"3333 ROSALIE ST, Houston, Texas"
3.72E+11,1338275,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/22/2013,2014,3333,ROSALIE,ST,3333 ROSALIE ST,"3333 ROSALIE ST, Houston, Texas"
3.72E+11,1123339,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/14/2007,2009,3012,SAMPSON,ST,3012 SAMPSON ST,"3012 SAMPSON ST, Houston, Texas"
3.72E+11,1127590,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,11/28/2007,2008,3016,SAMPSON,ST,3016 SAMPSON ST,"3016 SAMPSON ST, Houston, Texas"
3.72E+11,1127592,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/29/2007,2009,3014,SAMPSON,ST,3014 SAMPSON ST,"3014 SAMPSON ST, Houston, Texas"
3.72E+11,1127406,CITY OF HOUSTON,Complete,DEMO COMM/SEWER DISC,Commercial Demolition,10/31/2007,2008,3000,SAMPSON,ST,3000 SAMPSON ST,"3000 SAMPSON ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3406,ANITA,NA,3406 ANITA NA,"3406 ANITA NA, Houston, Texas"
3.73E+11,1378013,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,11/15/2013,2014,3011,SAMPSON,ST,3011 SAMPSON ST,"3011 SAMPSON ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3405,ROSALIE,NA,3405 ROSALIE NA,"3405 ROSALIE NA, Houston, Texas"
3.73E+11,1123211,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,12/13/2007,2008,3421,ROSALIE,ST,3421 ROSALIE ST,"3421 ROSALIE ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3405,ANITA,NA,3405 ANITA NA,"3405 ANITA NA, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3417,ANITA,NA,3417 ANITA NA,"3417 ANITA NA, Houston, Texas"
3.73E+11,1302506,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/8/2012,2013,3423,ANITA,ST,3423 ANITA ST,"3423 ANITA ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3410,DREW,NA,3410 DREW NA,"3410 DREW NA, Houston, Texas"
3.73E+11,1250322,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/24/2010,2012,3417,TUAM,ST,3417 TUAM ST,"3417 TUAM ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,2806,CANFIELD,NA,2806 CANFIELD NA,"2806 CANFIELD NA, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3328,DENNIS,NA,3328 DENNIS NA,"3328 DENNIS NA, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3320,DENNIS,NA,3320 DENNIS NA,"3320 DENNIS NA, Houston, Texas"
3.73E+11,1142147,CITY OF HOUSTON,Complete,DEMO RES/ SEE PJ#8032044 FOR SEWER DISC,Residential Demolition,4/25/2008,2009,3333,DREW,ST,3333 DREW ST,"3333 DREW ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3427,DREW,NA,3427 DREW NA,"3427 DREW NA, Houston, Texas"
3.73E+11,1141500,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/16/2008,2009,3326,MCGOWEN,ST,3326 MCGOWEN ST,"3326 MCGOWEN ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3325,DENNIS,NA,3325 DENNIS NA,"3325 DENNIS NA, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,3341,DENNIS,NA,3341 DENNIS NA,"3341 DENNIS NA, Houston, Texas"
3.73E+11,1171035,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/30/2008,2009,3430,MCGOWEN,ST,3430 MCGOWEN ST,"3430 MCGOWEN ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,10/1/2003,2005,3426,MCGOWEN,NA,3426 MCGOWEN NA,"3426 MCGOWEN NA, Houston, Texas"
3.73E+11,1,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,8/6/2007,2008,3420,MCGOWEN,ST,3420 MCGOWEN ST,"3420 MCGOWEN ST, Houston, Texas"
3.73E+11,1126604,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/6/2007,2008,3418,MCGOWEN,ST,3418 MCGOWEN ST,"3418 MCGOWEN ST, Houston, Texas"
3.73E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,9/25/2003,2005,2604,CANFIELD,NA,2604 CANFIELD NA,"2604 CANFIELD NA, Houston, Texas"
3.73E+11,1125287,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/25/2007,2008,3333,MCGOWEN,ST,3333 MCGOWEN ST,"3333 MCGOWEN ST, Houston, Texas"
3.73E+11,1146365,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,6/18/2008,2009,3422,BREMOND,ST,3422 BREMOND ST,"3422 BREMOND ST, Houston, Texas"
3.73E+11,1175877,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/29/2008,2009,2510,CANFIELD,ST,2510 CANFIELD ST,"2510 CANFIELD ST, Houston, Texas"
3.73E+11,1212838,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/16/2009,2010,3340,MCILHENNY,ST,3340 MCILHENNY ST,"3340 MCILHENNY ST, Houston, Texas"
3.73E+11,1200220,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/27/2009,2010,3423,BREMOND,ST,3423 BREMOND ST,"3423 BREMOND ST, Houston, Texas"
3.73E+11,1185185,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/8/2009,2010,3431,BREMOND,ST,3431 BREMOND ST,"3431 BREMOND ST, Houston, Texas"
3.73E+11,1263921,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/31/2011,2012,3309,HOUSTON,AV,3309 HOUSTON AV,"3309 HOUSTON AV, Houston, Texas"
3.73E+11,1266509,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/4/2011,2012,3305,HOUSTON,AV,3305 HOUSTON AV,"3305 HOUSTON AV, Houston, Texas"
3.73E+11,1266559,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/4/2011,2012,3307,HOUSTON,AV,3307 HOUSTON AV,"3307 HOUSTON AV, Houston, Texas"
3.73E+11,1123220,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,12/13/2007,2008,2904,MORRISON,ST,2904 MORRISON ST,"2904 MORRISON ST, Houston, Texas"
3.73E+11,1241725,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC GARAGE ONLY,Residential Demolition,8/24/2010,2011,3006,BEAUCHAMP,ST,3006 BEAUCHAMP ST,"3006 BEAUCHAMP ST, Houston, Texas"
3.73E+11,1377211,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC              ""GARAGE ONLY""",Residential Demolition,11/6/2013,2014,215,BAYLAND,ST,215 BAYLAND ST,"215 BAYLAND ST, Houston, Texas"
3.73E+11,1234264,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/3/2010,2011,426,BAYLAND,ST,426 BAYLAND ST,"426 BAYLAND ST, Houston, Texas"
3.73E+11,1380416,CITY OF HOUSTON,Complete,SEWER DISC ONLY (NO DEMO),Residential Demolition,12/10/2013,2014,423,OMAR,ST,423 OMAR ST,"423 OMAR ST, Houston, Texas"
3.73E+11,1215936,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/12/2010,2011,501,OMAR,ST,501 OMAR ST,"501 OMAR ST, Houston, Texas"
3.73E+11,1281534,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/18/2011,2012,505,OMAR,ST,505 OMAR ST,"505 OMAR ST, Houston, Texas"
3.73E+11,1388992,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/5/2014,2015,529,OMAR,ST,529 OMAR ST,"529 OMAR ST, Houston, Texas"
3.73E+11,1389528,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC           ""GARAGE ONLY""",Residential Demolition,2/12/2014,2015,529,OMAR,ST,529 OMAR ST,"529 OMAR ST, Houston, Texas"
3.73E+11,1427879,CITY OF HOUSTON,Incomplete,RESIDENTIAL INTERIOR FINISH DEMO,Residential Demolition,12/3/2014,2016,501,HIGHLAND,ST,501 HIGHLAND ST,"501 HIGHLAND ST, Houston, Texas"
3.73E+11,1389743,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISCONNECT (GARAGE ONLY),Residential Demolition,2/14/2014,2015,528,HIGHLAND,ST,528 HIGHLAND ST,"528 HIGHLAND ST, Houston, Texas"
3.73E+11,1127086,CITY OF HOUSTON,Complete,DEMO RES GARAGE ONLY/NO SEWER DISC,Residential Demolition,9/20/2007,2008,510,BAYLAND,ST,510 BAYLAND ST,"510 BAYLAND ST, Houston, Texas"
3.73E+11,1346492,CITY OF HOUSTON,Complete,DEMO RES GARAGE/NO SWR DISC NEEDED,Residential Demolition,3/14/2013,2014,523,WOODLAND,ST,523 WOODLAND ST,"523 WOODLAND ST, Houston, Texas"
3.73E+11,1354558,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/30/2013,2014,527,BYRNE,ST,527 BYRNE ST,"527 BYRNE ST, Houston, Texas"
3.73E+11,1274491,CITY OF HOUSTON,Complete,DEMO OF GARAGE/NO SEWER INVOLVED,Residential Demolition,6/14/2011,2012,510,BYRNE,ST,510 BYRNE ST,"510 BYRNE ST, Houston, Texas"
3.73E+11,1198962,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/7/2009,2010,607,WOODLAND,ST,607 WOODLAND ST,"607 WOODLAND ST, Houston, Texas"
3.73E+11,1408383,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC         ""GARAGE ONLY""",Residential Demolition,7/3/2014,2015,602,HIGHLAND,ST,602 HIGHLAND ST,"602 HIGHLAND ST, Houston, Texas"
3.73E+11,1418037,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/26/2014,2015,3414,WATSON,ST,3414 WATSON ST,"3414 WATSON ST, Houston, Texas"
3.73E+11,1250137,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC GARAGE ONLY,Residential Demolition,11/19/2010,2012,729,WOODLAND,ST,729 WOODLAND ST,"729 WOODLAND ST, Houston, Texas"
3.73E+11,1321144,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,Residential Demolition,8/23/2012,2013,702,WOODLAND,ST,702 WOODLAND ST,"702 WOODLAND ST, Houston, Texas"
3.73E+11,1373749,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISCONNECT (GARAGE ONLY),Residential Demolition,10/11/2013,2014,714,WOODLAND,ST,714 WOODLAND ST,"714 WOODLAND ST, Houston, Texas"
3.73E+11,1212627,CITY OF HOUSTON,Complete,DEMO RES/ STORAGE ( NO PLUMBING INVOLED),Residential Demolition,11/12/2009,2010,726,EUCLID,ST,726 EUCLID ST,"726 EUCLID ST, Houston, Texas"
3.73E+11,1400693,CITY OF HOUSTON,Complete,RESIDENTIAL SWIMMING POOL DEMO/GRADING AND FILL,Residential Demolition,5/14/2014,2015,818,EUCLID,ST,818 EUCLID ST,"818 EUCLID ST, Houston, Texas"
3.73E+11,1125919,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/17/2007,2008,821,BAYLAND,ST,821 BAYLAND ST,"821 BAYLAND ST, Houston, Texas"
3.73E+11,1290175,CITY OF HOUSTON,Complete,APARTMENT DEMO/SEWER DISCONNECT,Residential Demolition,7/25/2014,2015,3410,JULIAN,ST,3410 JULIAN ST,"3410 JULIAN ST, Houston, Texas"
3.73E+11,1390044,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/20/2014,2015,611,RIDGE,ST,611 RIDGE ST,"611 RIDGE ST, Houston, Texas"
3.73E+11,1138786,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,3/12/2008,2009,515,RIDGE,ST,515 RIDGE ST,"515 RIDGE ST, Houston, Texas"
3.73E+11,1166116,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/2/2008,2009,3711,BRUCE,ST,3711 BRUCE ST,"3711 BRUCE ST, Houston, Texas"
3.73E+11,1350016,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/24/2013,2014,3706,BRADLEY,ST,3706 BRADLEY ST,"3706 BRADLEY ST, Houston, Texas"
3.73E+11,1350449,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,4/25/2013,2014,3709,BRADLEY,ST,3709 BRADLEY ST,"3709 BRADLEY ST, Houston, Texas"
3.73E+11,1215718,CITY OF HOUSTON,Complete,DEMO GARAGE /NO SEWER DISC NEEDED,Residential Demolition,1/7/2010,2011,802,PECORE,ST,802 PECORE ST,"802 PECORE ST, Houston, Texas"
3.73E+11,1390243,CITY OF HOUSTON,Complete,DEMO OF SCREEN PORCH ONLY/NO SEWER INVOLVED,Residential Demolition,2/21/2014,2015,707,REDAN,ST,707 REDAN ST,"707 REDAN ST, Houston, Texas"
3.73E+11,1373712,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/10/2013,2015,620,PECORE,ST,620 PECORE ST,"620 PECORE ST, Houston, Texas"
3.73E+11,1125443,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/23/2007,2008,609,REDAN,ST,609 REDAN ST,"609 REDAN ST, Houston, Texas"
3.73E+11,1250742,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/2/2010,2012,615,REDAN,ST,615 REDAN ST,"615 REDAN ST, Houston, Texas"
3.73E+11,1389165,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,2/7/2014,2015,806,REDAN,ST,806 REDAN ST,"806 REDAN ST, Houston, Texas"
3.80E+11,1125744,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/19/2007,2008,902,POLLARD,ST,902 POLLARD ST,"902 POLLARD ST, Houston, Texas"
3.80E+11,1324305,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/17/2012,2013,903,POLLARD,ST,903 POLLARD ST,"903 POLLARD ST, Houston, Texas"
3.80E+11,1135571,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/31/2008,2009,518,DELMAR,ST,518 DELMAR ST,"518 DELMAR ST, Houston, Texas"
3.80E+11,1203305,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,8/3/2009,2010,5420,HARRISBURG,BL,5420 HARRISBURG BL,"5420 HARRISBURG BL, Houston, Texas"
3.81E+11,1195142,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,5/15/2009,2010,5610,HARRISBURG,BL,5610 HARRISBURG BL,"5610 HARRISBURG BL, Houston, Texas"
3.81E+11,1195144,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,5/15/2009,2010,5608,HARRISBURG,BL,5608 HARRISBURG BL,"5608 HARRISBURG BL, Houston, Texas"
3.81E+11,1282837,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,9/8/2011,2012,416,CLIFTON,ST,416 CLIFTON ST,"416 CLIFTON ST, Houston, Texas"
3.81E+11,1291485,CITY OF HOUSTON,Complete,DEMO BLD /SEWER DISC,Commercial Demolition,11/30/2011,2012,510,NORWOOD,ST,510 NORWOOD ST,"510 NORWOOD ST, Houston, Texas"
3.81E+11,1208781,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2009,2010,515,NORWOOD,ST,515 NORWOOD ST,"515 NORWOOD ST, Houston, Texas"
3.81E+11,1,HARRIS COUNTY,Complete,DEMO,Residential Demolition,9/13/2008,2010,6015,TEXAS,ST,6015 TEXAS ST,"6015 TEXAS ST, Houston, Texas"
3.81E+11,1215998,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/12/2010,2011,6015,TEXAS,ST,6015 TEXAS ST,"6015 TEXAS ST, Houston, Texas"
3.81E+11,1207179,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/10/2009,2010,6013,TEXAS,ST,6013 TEXAS ST,"6013 TEXAS ST, Houston, Texas"
3.81E+11,1215997,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC             ""GARAGE ONLY""",Residential Demolition,1/12/2010,2011,6013,TEXAS,ST,6013 TEXAS ST,"6013 TEXAS ST, Houston, Texas"
3.81E+11,1188948,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,2/13/2009,2010,6200,HARRISBURG,BL,6200 HARRISBURG BL,"6200 HARRISBURG BL, Houston, Texas"
3.81E+11,1207845,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,10/6/2009,2010,409,CAYLOR,ST,409 CAYLOR ST,"409 CAYLOR ST, Houston, Texas"
3.81E+11,1207846,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,10/6/2009,2010,413,CAYLOR,ST,413 CAYLOR ST,"413 CAYLOR ST, Houston, Texas"
3.81E+11,1207847,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,10/6/2009,2010,415,CAYLOR,ST,415 CAYLOR ST,"415 CAYLOR ST, Houston, Texas"
3.81E+11,1207848,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,10/6/2009,2010,413,CAYLOR,ST,413 CAYLOR ST,"413 CAYLOR ST, Houston, Texas"
3.81E+11,1208026,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2009,2010,5,EMITE,CT,5 EMITE CT,"5 EMITE CT, Houston, Texas"
3.81E+11,1208027,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2009,2010,5,EMITE,CT,5 EMITE CT,"5 EMITE CT, Houston, Texas"
3.81E+11,1208028,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2009,2010,4,EMITE,CT,4 EMITE CT,"4 EMITE CT, Houston, Texas"
3.81E+11,1208029,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2009,2010,9,EMITE,CT,9 EMITE CT,"9 EMITE CT, Houston, Texas"
3.81E+11,1208243,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/7/2009,2010,6212,HARRISBURG,BL,6212 HARRISBURG BL,"6212 HARRISBURG BL, Houston, Texas"
3.81E+11,1208244,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/7/2009,2010,6208,HARRISBURG,BL,6208 HARRISBURG BL,"6208 HARRISBURG BL, Houston, Texas"
3.81E+11,1208245,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/7/2009,2010,6206,HARRISBURG,BL,6206 HARRISBURG BL,"6206 HARRISBURG BL, Houston, Texas"
3.81E+11,1209170,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,10/7/2009,2010,6201,TEXAS,ST,6201 TEXAS ST,"6201 TEXAS ST, Houston, Texas"
3.81E+11,1209171,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/8/2009,2010,6205,TEXAS,ST,6205 TEXAS ST,"6205 TEXAS ST, Houston, Texas"
3.81E+11,1209173,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/8/2009,2010,6209,TEXAS,ST,6209 TEXAS ST,"6209 TEXAS ST, Houston, Texas"
3.81E+11,1217682,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,2/5/2010,2011,606,EDGEWOOD,ST,606 EDGEWOOD ST,"606 EDGEWOOD ST, Houston, Texas"
3.81E+11,1384815,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISCONNECT (GARAGE ONLY),Residential Demolition,1/21/2014,2015,4929,WALKER,ST,4929 WALKER ST,"4929 WALKER ST, Houston, Texas"
3.81E+11,1141280,CITY OF HOUSTON,Complete,RES DEMO/SEWER DISC,Residential Demolition,4/14/2008,2009,714,DELMAR,ST,714 DELMAR ST,"714 DELMAR ST, Houston, Texas"
3.81E+11,1127223,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/10/2007,2008,5005,MCKINNEY,ST,5005 MCKINNEY ST,"5005 MCKINNEY ST, Houston, Texas"
3.81E+11,1,CITY OF GALENA PARK,Complete,DEMO - 1900 CLINTON// NEW SUB,Commercial Demolition,3/26/2008,2010,1900,CLINTON,NA,1900 CLINTON NA,"1900 CLINTON NA, Houston, Texas"
3.81E+11,1,CITY OF GALENA PARK,Complete,DEMOLITION,Commercial Demolition,9/13/2007,2008,208,MAIN,NA,208 MAIN NA,"208 MAIN NA, Houston, Texas"
3.81E+11,2,CITY OF GALENA PARK,Complete,DEMO GAR ONLY,Residential Demolition,3/10/2009,2010,1906,6TH,ST,1906 6TH ST,"1906 6TH ST, Houston, Texas"
3.82E+11,1194844,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/13/2009,2010,5607,BACHER,ST,5607 BACHER ST,"5607 BACHER ST, Houston, Texas"
3.82E+11,1143229,CITY OF HOUSTON,Complete,DEMO RES GARAGE ONLY/NO SEWER DISC REQ,Residential Demolition,5/8/2008,2009,5414,EASTLAND,ST,5414 EASTLAND ST,"5414 EASTLAND ST, Houston, Texas"
3.82E+11,1147062,CITY OF HOUSTON,Complete,RES DEMO/SEWER DISC,Residential Demolition,6/30/2008,2009,5317,KELFORD,ST,5317 KELFORD ST,"5317 KELFORD ST, Houston, Texas"
3.82E+11,1213796,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/3/2009,2010,5306,EASTLAND,ST,5306 EASTLAND ST,"5306 EASTLAND ST, Houston, Texas"
3.82E+11,1396846,CITY OF HOUSTON,Complete,APT DEMO/SEWER DISC,Commercial Demolition,4/24/2014,2015,1835,SUL ROSS,ST,1835 SUL ROSS ST,"1835 SUL ROSS ST, Houston, Texas"
3.82E+11,1356643,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISCONNECT,Commercial Demolition,6/5/2013,2014,1823,SUL ROSS,ST,1823 SUL ROSS ST,"1823 SUL ROSS ST, Houston, Texas"
3.82E+11,1356739,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Commercial Demolition,6/6/2013,2014,1823,SUL ROSS,ST,1823 SUL ROSS ST,"1823 SUL ROSS ST, Houston, Texas"
3.82E+11,1356740,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Commercial Demolition,6/6/2013,2014,1823,SUL ROSS,ST,1823 SUL ROSS ST,"1823 SUL ROSS ST, Houston, Texas"
3.82E+11,1141977,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/23/2008,2009,3402,MORRISON,ST,3402 MORRISON ST,"3402 MORRISON ST, Houston, Texas"
3.82E+11,3,CITY OF LAPORTE,Complete,DEMO HANGAR,Commercial Demolition,8/9/2011,2012,10937,SPENCER HWY,NA,10937 SPENCER HWY NA,"10937 SPENCER HWY NA, Houston, Texas"
3.82E+11,1200317,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISC REQUIRED,Residential Demolition,7/28/2009,2010,2709,YUPON,ST,2709 YUPON ST,"2709 YUPON ST, Houston, Texas"
3.82E+11,1405788,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/6/2014,2015,2517,YUPON,ST,2517 YUPON ST,"2517 YUPON ST, Houston, Texas"
3.82E+11,1,ERROR: KEY NOT FOUND,Complete,DEMO,Residential Demolition,3/28/2014,2014,2405,YUPON,ST,2405 YUPON ST,"2405 YUPON ST, Houston, Texas"
3.82E+11,1354777,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC.,Residential Demolition,5/31/2013,2014,2405,YUPON,ST,2405 YUPON ST,"2405 YUPON ST, Houston, Texas"
3.82E+11,1406038,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/10/2014,2015,1706,MARYLAND,ST,1706 MARYLAND ST,"1706 MARYLAND ST, Houston, Texas"
3.82E+11,1236521,CITY OF HOUSTON,Complete,DEMO GARAGE/NO SEWER DISC NEEDED,Residential Demolition,7/7/2010,2011,1605,FAIRVIEW,ST,1605 FAIRVIEW ST,"1605 FAIRVIEW ST, Houston, Texas"
3.82E+11,1377068,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/5/2013,2014,1613,FAIRVIEW,ST,1613 FAIRVIEW ST,"1613 FAIRVIEW ST, Houston, Texas"
