"account","permitID","agencyID","permitStatus","desc","stateClass","permitType","propertyType","issueDate","year","siteNo","sitePrefix","siteStreet","siteType","siteSuffix","siteApt"
"1333490010001","3","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/17/2010",2011,"11303",NA,"HUGHES",NA,"RD",NA
"1333550010001","1","061","C","DEMO BLD/NO SEWER DISC NEEDED",NA,"33",NA,"07/18/2012",2013,"1909",NA,"MCKEE",NA,"ST","BLD D"
"1333670010001","3","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/27/2010",2011,"11911",NA,"ALMEDA GENOA",NA,"RD",NA
"1334320010001","3","061","C","DEMO BLD/SEWER DISC",NA,"13",NA,"11/23/2011",2012,"2352",NA,"RICE",NA,"BL",NA
"1334360010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/03/2010",2011,"5915",NA,"FROST",NA,"ST",NA
"1334370010001","1","061","C","DEMO RES / SEWER DISC",NA,"13",NA,"09/20/2012",2013,"12210",NA,"HIGH STAR",NA,"DR",NA
"1334370010002","1","061","C","DEMO RES / SEWER DISC",NA,"13",NA,"09/20/2012",2013,"12210",NA,"HIGH STAR",NA,"DR",NA
"1334380010001","1400035","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/07/2014",2015,"7455",NA,"AWTY SCHOOL",NA,"LN","BLD 1"
"1334450010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/18/2012",2013,"2814",NA,"NAVIGATION",NA,"BL",NA
"1334640010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"08/16/2012",2013,"2218",NA,"LITTLE YORK",NA,"RD",NA
"1335130010001","2","051","C","DEMO - PRIOR TO URBAN REHAB","X2","33",NA,"05/21/2012",2013,"805","W","NAZRO ST",NA,NA,NA
"1335520010001","3","051","C","DEMO - REHAB","F1","33",NA,"11/16/2011",2013,"700","S","MAIN ST",NA,NA,NA
"1335690010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/17/2012",2013,"1400","W","25TH",NA,"ST",NA
"1335720020007","1386009","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/31/2014",2015,"1409",NA,"NAGLE",NA,"ST",NA
"1335720020009","1386010","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/31/2014",2015,"1413",NA,"NAGLE",NA,"ST",NA
"1335720020012","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/31/2014",2015,"1419",NA,"NAGLE",NA,"ST",NA
"1335930010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/01/2012",2013,"1714","N","MEMORIAL",NA,"WA",NA
"1335990010001","2","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/05/2012",2013,"2625",NA,"LOUISIANA",NA,"ST",NA
"1336010010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"06/06/2012",2013,"230",NA,"T C JESTER",NA,"BL",NA
"1336260010001","1358827","061","C","DEMO BLD/SEWER DISCONNECT",NA,"33",NA,"06/17/2013",2014,"8390",NA,"WESTVIEW",NA,"DR",NA
"1336330010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"07/30/2012",2013,"5840",NA,"BENDER",NA,"RD",NA
"1336360010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"03/14/2012",2013,"1718",NA,"SKY LARK",NA,"LN",NA
"1336410010001","1368272","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/06/2013",2014,"1708",NA,"SUMMER",NA,"ST",NA
"1336410010002","2","000","C","DEMO","A1","13",NA,"11/01/2013",2014,NA,NA,NA,NA,NA,NA
"1336430010001","1370443","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/26/2013",2014,"909","W","19TH",NA,"ST",NA
"1336580010001","1380463","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/11/2013",2014,"2200",NA,"JEFFERSON",NA,"ST",NA
"1336950010001","2","000","M","DEMO","A1","13",NA,"12/30/1899",2016,NA,NA,NA,NA,NA,NA
"1337070010001","3","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/07/2012",2014,"1710",NA,"WELCH",NA,"ST",NA
"1337090010004","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"07/03/2012",2013,"911","W","DREW",NA,"ST",NA
"1337090010007","1","061","C","DEMO RES - NO SEWER DISC NEEDED",NA,"13",NA,"10/23/2012",2013,"2212",NA,"CONVERSE",NA,"ST",NA
"1337100010001","1","000","M","DEMO","A1","13",NA,"02/10/2014",2016,NA,NA,NA,NA,NA,NA
"1337100010002","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/08/2012",2014,"6700","N","MAIN",NA,"ST",NA
"1337110020003","1","061","C","RESIDENTIAL REPAIR PER REPAIR SPEC LIST",NA,"13",NA,"10/29/2012",2014,"6803","N","MAIN",NA,"ST",NA
"1337110020003","1383734","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/02/2014",2015,"6801","N","MAIN",NA,"ST",NA
"1337110020003","1411999","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/02/2014",2015,"6803","N","MAIN",NA,"ST",NA
"1337200010001","5","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/05/2011",2012,"4202",NA,"LIBERTY",NA,"RD",NA
"1337260010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/15/2012",2013,"5411",NA,"GIBSON",NA,"ST",NA
"1337680010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"10/15/2012",2013,"3444",NA,"KATY",NA,"FW",NA
"1337720010001","1379051","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"11/21/2013",2015,"1516",NA,"AIRLINE",NA,"DR",NA
"1337720010001","1422237","061","M","DEMO BLD/SEWER DISC",NA,"33",NA,"10/16/2014",2016,"1516",NA,"AIRLINE",NA,"DR",NA
"1337920010001","1368313","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/26/2013",2014,"25",NA,"BRIAR HOLLOW",NA,"LN",NA
"1338070010001","1368435","061","C","DEMO COMM/SEWER DISC.",NA,"33",NA,"09/03/2013",2014,"553","W","22ND",NA,"ST",NA
"1338070010007","4","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"01/24/2013",2014,"533","W","22ND",NA,"ST",NA
"1338150010001","3","000","C","DEMO","A1","13",NA,"04/08/2014",2016,NA,NA,NA,NA,NA,NA
"1338150010003","2","000","C","DEMO","A1","13",NA,"04/08/2014",2015,NA,NA,NA,NA,NA,NA
"1338150010005","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"07/08/2011",2014,"2415",NA,"MCDUFFIE",NA,"ST",NA
"1338190010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"02/01/2013",2014,"1305","W","26TH",NA,"ST",NA
"1338240010002","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/02/2010",2011,"7024",NA,"STELLA LINK",NA,"RD",NA
"1338330010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/03/2012",2014,"1403",NA,"DOROTHY",NA,"ST",NA
"1338360010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"07/19/2013",2014,"4925",NA,"AUSTIN",NA,"ST",NA
"1338360010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"07/23/2013",2014,"1407",NA,"WICHITA",NA,"ST",NA
"1338370010001","1","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"11/28/2012",2015,"2005",NA,"VERMONT",NA,"ST",NA
"1338370010001","6","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"11/28/2012",2014,"2005",NA,"VERMONT",NA,"ST",NA
"1338370010002","1","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"11/28/2012",2014,"2005",NA,"VERMONT",NA,"ST",NA
"1338370010003","7","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"11/28/2012",2014,"1902",NA,"MCDUFFIE",NA,"ST",NA
"1338430010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"02/06/2013",2014,"2515",NA,"MCCLENDON",NA,"ST",NA
"1338540010001","2","000","C","DEMO","A1","13",NA,"12/04/2013",2014,NA,NA,NA,NA,NA,NA
"1338540010002","3","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/26/2012",2014,"178",NA,"HARVARD",NA,"ST",NA
"1338560010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/28/2012",2014,"1235","W","PIERCE",NA,"ST",NA
"1338650010002","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/19/2012",2014,"1740",NA,"LEXINGTON",NA,"ST",NA
"1338670010001","1","000","C","DEMO","A1","13",NA,"12/13/2012",2014,NA,NA,NA,NA,NA,NA
"1338710010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/27/2012",2013,"4314",NA,"SCOTLAND",NA,"ST",NA
"1338710010002","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/27/2012",2013,"4314",NA,"SCOTLAND",NA,"ST",NA
"1338710010002","4","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/27/2012",2013,"4314",NA,"SCOTLAND",NA,"ST",NA
"1338830010001","1368338","061","C","DEMO RES/SEWER DISCONNECT",NA,"13",NA,"08/29/2013",2014,"620",NA,"ALLSTON",NA,"ST",NA
"1338850010001","2","061","C","DEMO CONDO/SEWER DISC",NA,"13",NA,"05/24/2012",2013,"5292",NA,"MEMORIAL",NA,"DR","BLD A"
"1338920010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"11/26/2012",2013,"7020",NA,"STUEBNER AIRLINE",NA,"RD","BLD 3"
"1338920010001","4","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"07/12/2012",2013,"7020",NA,"STUEBNER AIRLINE",NA,"RD",NA
"1338920010001","5","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"07/12/2012",2013,"7020",NA,"STUEBNER AIRLINE",NA,"RD","BLD 2"
"1339230010001","3","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"02/10/2011",2012,"2720",NA,"WASHINGTON",NA,"AV",NA
"1339460010001","1428481","061","C","DEMO RES/SEWER DISC - FLD CK",NA,"33",NA,"07/24/2014",2016,"2200",NA,"PATTERSON",NA,"ST","A-1"
"1339500010001","1","061","C","DEMO BLD/SEWER DISC",NA,"13",NA,"11/14/2012",2013,"955",NA,"GRAYSON",NA,"RD",NA
"1339900010002","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/30/2013",2014,"4302",NA,"CHILDRESS",NA,"ST",NA
"1340110010001","2","061","C","DEMO RES/SEWER DISCONNECT",NA,"13",NA,"11/09/2012",2013,"4819",NA,"MAXIE",NA,"ST",NA
"1340190010001","1413853","061","C","DEMO APT/SEWER DISC",NA,"33",NA,"08/11/2014",2015,"2400","W","DALLAS",NA,"ST",NA
"1340350010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/30/2013",2015,"1920",NA,"WILCREST",NA,"DR",NA
"1340420010001","2","000","C","DEMO","A1","13",NA,"04/02/2015",2015,NA,NA,NA,NA,NA,NA
"1340510010001","1","000","M","CHK FOR DEMO","A1","13",NA,"12/30/1899",2016,NA,NA,NA,NA,NA,NA
"1340600010001","3","061","C","DEMO BLD/NO SEWER DISCONNETION","A1","13",NA,"02/14/2013",2014,"4400",NA,"ELI",NA,"ST",NA
"1340650010003","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"03/11/2013",2014,"6000",NA,"RICHMOND",NA,"AV",NA
"1340750010001","1383207","061","C","DEMO BLD/SEWER DISCONNECT",NA,"33",NA,"02/06/2013",2014,"701",NA,"HARTMAN",NA,"ST",NA
"1341320010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"11/12/2013",2014,"12522",NA,"DORWAYNE",NA,"CT",NA
"1341320010001","6","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/14/2010",2012,"1418",NA,"FEDERAL",NA,"RD",NA
"1341590010001","2","061","C","BLD DEMO/SEWER DISC",NA,"33",NA,"10/25/2011",2012,"3531",NA,"WHEELER",NA,"ST",NA
"1341730010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/11/2013",2015,"1204",NA,"BARTLETT",NA,"ST","BLD 1"
"1341730010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/11/2013",2015,"1204",NA,"BARTLETT",NA,"ST","BLD 2"
"1341960010001","1","061","C","BLDG DEMO/SEWER DISC",NA,"33",NA,"08/19/2013",2015,"6916",NA,"STELLA LINK",NA,"RD",NA
"1341960010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"06/07/2013",2015,"6914",NA,"STELLA LINK",NA,"RD",NA
"1342340010011","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/19/2013",2014,"1047","W","17TH",NA,"ST",NA
"1342340010012","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/23/2013",2014,"1049","W","17TH",NA,"ST",NA
"1342360010002","1397521","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/01/2014",2015,"2116",NA,"RADCLIFFE",NA,"ST",NA
"1342510010001","1","061","C","DEMO RES/SEWER DISC",NA,"43",NA,"09/13/2013",2015,"1616",NA,"BINGLE",NA,"RD",NA
"1342510010001","2","061","C","DEMO RES/SEWER DISC",NA,"43",NA,"09/13/2013",2015,"1616",NA,"BINGLE",NA,"RD",NA
"1342530010001","2","061","C","DEMO BLD/SEWER DISC",NA,"13",NA,"06/18/2013",2014,"11935",NA,"WILCREST",NA,"DR",NA
"1342620010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/26/2013",2014,"4005",NA,"ELGIN",NA,"ST",NA
"1342660010001","1418664","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"09/12/2014",2015,"4310",NA,"WESTHEIMER",NA,"RD",NA
"1342660010001","1428204","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/12/2014",2015,"4316",NA,"WESTHEIMER",NA,"RD",NA
"1342660010001","1428205","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/12/2014",2015,"4304",NA,"WESTHEIMER",NA,"RD",NA
"1342660010002","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/04/2013",2014,"4376",NA,"WESTHEIMER",NA,"RD",NA
"1342660010002","3","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/04/2013",2015,"4366",NA,"WESTHEIMER",NA,"RD",NA
"1342660010002","1421514","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"10/23/2014",2015,"2400",NA,"MIDLANE",NA,"ST",NA
"1342660010002","1422276","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"10/21/2014",2015,"4380",NA,"WESTHEIMER",NA,"RD",NA
"1342660010002","1428203","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/12/2014",2015,"4322",NA,"WESTHEIMER",NA,"RD",NA
"1342700010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/26/2013",2014,"9366",NA,"LONG POINT",NA,"RD",NA
"1342850010003","1","061","C","DEMO RES/SEWER DISCONNECT",NA,"13",NA,"04/09/2013",2014,"1212",NA,"BONNIE BRAE",NA,"ST",NA
"1342880010006","3","061","C","DEMO BLD /SEWER DISC",NA,"13",NA,"05/02/2013",2014,"108",NA,"PIERCE",NA,"ST",NA
"1343170010001","1","000","C","DGW DEMO","A3","13",NA,"01/09/2014",2014,NA,NA,NA,NA,NA,NA
"1343170010002","1","085","C","DGW DEMO","A3","13",NA,"04/29/2013",2014,NA,NA,NA,NA,NA,NA
"1343230010001","3","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/09/2012",2013,"2802",NA,"MORRISON",NA,"ST",NA
"1343400010001","14","061","C","DEMO APT/SEWER DISC",NA,"33",NA,"06/12/2013",2014,"2415",NA,"TANGLEY",NA,"ST",NA
"1343680010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/18/2013",2014,"1407","W","34TH",NA,"ST",NA
"1343680010001","3","061","C","DEMO APT/SEWER DISC",NA,"33",NA,"04/18/2013",2014,"1409","W","34TH",NA,"ST",NA
"1343680010001","4","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/18/2013",2014,"1325","W","34TH",NA,"ST",NA
"1343830010001","6","061","C","DEMO DWG",NA,"13",NA,"10/10/2012",2013,"1809",NA,"WASHINGTON",NA,"AV",NA
"1343850010001","1","061","C","DEMO APT/SEWER DISC",NA,"33",NA,"05/23/2013",2014,"4454","S","MACGREGOR",NA,"WA","BLD 1"
"1343850010001","2","061","C","DEMO APT/SEWER DISC",NA,"33",NA,"05/23/2013",2014,"4454","S","MACGREGOR",NA,"WA","BLD 2"
"1343850010001","3","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/10/2013",2014,"4460","S","MACGREGOR",NA,"WA",NA
"1344130010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/30/2013",2014,"4514",NA,"STEFFANI",NA,"LN",NA
"1344220010003","1","000","M","DEMO","A1","13",NA,"02/13/2014",2016,NA,NA,NA,NA,NA,NA
"1344590010001","10","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/26/2013",2015,"2401",NA,"FONDREN",NA,"RD",NA
"1344800010001","3","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"06/20/2012",2013,"7450",NA,"ALABONSON",NA,"RD",NA
"1344920010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/09/2013",2014,"3905",NA,"FLOYD",NA,"ST",NA
"1345280010001","1","061","C","DEMO RES/SEWER DISC",NA,"43",NA,"07/10/2013",2015,"8117",NA,"STEDMAN",NA,"ST",NA
"1345410010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"09/20/2013",2014,"13855","S","POST OAK",NA,"RD",NA
"1345690010001","1385927","061","C","DEMO BLG/NO SEWER DISC",NA,"33",NA,"01/27/2014",2015,"3050",NA,"POST OAK",NA,"BL","777"
"1345690010001","1420494","061","C","DEMO BLD  (GARAGE ONLY)",NA,"33",NA,"10/08/2014",2015,"3000",NA,"POST OAK",NA,"BL","GARAG"
"1345690010002","1","061","C","DEMO BLG/NO SEWER DISC",NA,"33",NA,"01/27/2014",2015,"3050",NA,"POST OAK",NA,"BL","777"
"1345690010002","46","061","C","DEMO BLD  (GARAGE ONLY)",NA,"33",NA,"10/08/2014",2015,"3000",NA,"POST OAK",NA,"BL","GARAG"
"1345690010003","1","061","C","DEMO BLG/NO SEWER DISC",NA,"33",NA,"01/27/2014",2015,"3050",NA,"POST OAK",NA,"BL","777"
"1345690010003","46","061","C","DEMO BLD  (GARAGE ONLY)",NA,"33",NA,"10/08/2014",2015,"3000",NA,"POST OAK",NA,"BL","GARAG"
"1345690010004","1","061","C","DEMO BLG/NO SEWER DISC",NA,"33",NA,"01/27/2014",2015,"3050",NA,"POST OAK",NA,"BL","777"
"1345690010004","46","061","C","DEMO BLD  (GARAGE ONLY)",NA,"33",NA,"10/08/2014",2015,"3000",NA,"POST OAK",NA,"BL","GARAG"
"1345720010001","3","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"05/09/2012",2013,"1800",NA,"POST OAK",NA,"BL",NA
"1346080010001","2","000","C","DEMO DWG","A1","13",NA,"12/18/2014",2014,NA,NA,NA,NA,NA,NA
"1346210010001","2","000","C","DEMO","B2","13",NA,"11/01/2013",2015,NA,NA,NA,NA,NA,NA
"1346560010001","2","061","C","DEMO BLD/SEWER DISC",NA,"13",NA,"09/18/2013",2015,"4716",NA,"ALMEDA",NA,"RD",NA
"1346630010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"08/28/2013",2014,"11419","W","HARDY",NA,"RD",NA
"1346790010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/07/2013",2014,"1521",NA,"YALE",NA,"ST",NA
"1346870010001","1409424","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 1"
"1346870010001","1409426","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 2"
"1346870010001","1409427","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 3"
"1346870010001","1409429","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 4"
"1346870010001","1409430","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 5"
"1346870010001","1409431","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 6"
"1346870010001","1409432","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 7"
"1346870010001","1409434","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 8"
"1346870010001","1409435","061","C","DEMO BLD / SEWER DISC",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD 9"
"1346870010001","1409436","061","C","DEMO BLD / SEWER DISC (LAUNDRY)",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD10"
"1346870010001","1409437","061","C","DEMO BLD / SEWER DISC (BOILER-UTILITY)",NA,"33",NA,"07/17/2014",2015,"904",NA,"WESTCOTT",NA,"ST","BLD11"
"1346980010001","1418478","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"08/19/2014",2015,"2412",NA,"TEXAS",NA,"ST",NA
"1346980020001","1418477","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"08/19/2014",2015,"2414",NA,"CAPITOL",NA,"ST",NA
"1346980020001","1418485","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"08/20/2014",2015,"2416",NA,"CAPITOL",NA,"ST",NA
"1347100010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"02/07/2013",2014,"6658",NA,"GULF",NA,"FW",NA
"1347260010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/15/2014",2015,"5305",NA,"DARLING",NA,"ST",NA
"1347350010004","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/21/2013",2015,"1706",NA,"SOUTHMORE",NA,"BL",NA
"1347730010002","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"09/09/2013",2015,"12717",NA,"QUEENSBURY",NA,"LN",NA
"1347860010001","6","061","C","DEMO BLD/SEWER DISCONNECT",NA,"33",NA,"01/06/2014",2015,"1817",NA,"MORSE",NA,"ST",NA
"1347910010001","1","000","C","RDV - DEMO","F1","33",NA,"01/01/2014",2014,NA,NA,NA,NA,NA,NA
"1347930010001","1","061","C","BLD DEMO/SEWER DISC",NA,"33",NA,"07/31/2013",2014,"819",NA,"DURHAM",NA,"DR",NA
"1347990010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/06/2013",2014,"1628",NA,"BINGLE",NA,"RD",NA
"1348060010001","13","061","C","DEMO APT/SEWER DISC",NA,"33",NA,"10/18/2012",2013,"4141","S","BRAESWOOD",NA,"BL","BLD 2"
"1348080010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/08/2013",2015,"3015",NA,"BELL",NA,"ST",NA
"1348080010002","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/08/2013",2015,"3013",NA,"BELL",NA,"ST",NA
"1348290010005","1","061","C","DEMO BLDG/SEWER DISC",NA,"13",NA,"12/03/2013",2014,"251","W","27TH",NA,"ST",NA
"1348310010001","2","061","C","DEMO BLD/SEWER DISC",NA,"13",NA,"11/07/2013",2014,"2619",NA,"WESTPARK",NA,"DR",NA
"1348320000001","2","054","C","DEMOLITION","F1","33",NA,"06/12/2014",2015,"1101",NA,"HOWARD AVE",NA,NA,NA
"1348400010001","1","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"11/26/2013",2015,"1221",NA,"NORTHWOOD",NA,"ST",NA
"1348750010001","4","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"03/06/2013",2014,"5801",NA,"MEMORIAL",NA,"DR",NA
"1349020010001","4","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/03/2013",2015,"822",NA,"YALE",NA,"ST",NA
"1349020010001","6","061","C","DEMO APT/SEWER DISC",NA,"13",NA,"12/19/2013",2015,"816",NA,"YALE",NA,"ST",NA
"1349080010006","3","061","C","DEMO RES/SEWER DISCONNECT",NA,"13",NA,"02/04/2014",2015,"732","W","24TH",NA,"ST",NA
"1349240010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/22/2014",2015,"1902","W","CLAY",NA,"ST",NA
"1349290010001","1408184","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"07/02/2014",2015,"2020",NA,"WESTCREEK",NA,"LN","BLD A"
"1349290010001","1408185","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"07/02/2014",2015,"2020",NA,"WESTCREEK",NA,"LN","BLD E"
"1349380010001","2","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/01/2013",2015,"5104",NA,"SCHULER",NA,"ST",NA
"1349450010002","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/04/2013",2014,"3224",NA,"LEONIDAS",NA,"ST",NA
"1349480010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/21/2014",2015,"501","E","24TH",NA,"ST",NA
"1349600010001","1418460","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"08/15/2014",2015,"1819","N","SHEPHERD",NA,"DR",NA
"1349680010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"11/21/2013",2015,"4525",NA,"WASHINGTON",NA,"AV",NA
"1349920010001","14","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"10/29/2012",2013,"1501",NA,"TEXAS",NA,"AV",NA
"1349920010001","15","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"10/29/2012",2013,"1521",NA,"TEXAS",NA,"AV",NA
"1349980010001","1418307","061","M","DEMO BLD/SEWER DISC",NA,"33",NA,"07/25/2014",2016,"2929",NA,"SOUTHWEST",NA,"FW",NA
"1350100010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"01/16/2014",2015,"4702",NA,"SCOTT",NA,"ST",NA
"1350320010001","2","061","C","DEMO BLD/NO SEWER INVOLVED",NA,"33",NA,"06/18/2014",2015,"1826",NA,"ALMEDA GENOA",NA,"RD",NA
"1350430010001","2","073","C","SEWER DISCONNECT","F1","33",NA,"12/30/2014",2015,"2000",NA,"NASA RD 1",NA,NA,NA
"1350680010001","1","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"09/04/2014",2015,"1729",NA,"WIRT",NA,"RD",NA
"1351080010001","2","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"02/14/2014",2016,"11103",NA,"KATY",NA,"FW",NA
"1351310010001","2","000","C","DEMO","C3","13",NA,"03/31/2014",2015,NA,NA,NA,NA,NA,NA
"1351500010001","2","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"01/31/2014",2015,"4603",NA,"TIDWELL",NA,"RD",NA
"1351670010001","2","000","C","DEMO","A1","13","R","04/03/2012",2013,NA,NA,NA,NA,NA,NA
"1352480010001","3","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"02/03/2012",2013,"10239",NA,"TANNER",NA,"RD",NA
